claim_id,worker_id,city,zone,date,claim_type,inactive_hours,payout_amount,rainfall_mm,aqi,temperature_c,gps_consistent,activity_coherent,timing_correlated,device_clean,confidence_score,is_legitimate,status
CLM-104188,GK-11149,Mumbai,Kurla,2025-12-18,Flooding,7.5,73.4,0.0,75,27.0,True,True,True,True,84,True,approved
CLM-104189,GK-11946,Mumbai,Andheri,2025-10-28,Severe AQI,5.2,442.79,0.0,42,35.8,True,True,True,True,84,True,approved
CLM-104190,GK-11914,Chennai,Mylapore,2025-12-16,Flooding,5.8,219.48,22.9,129,30.9,False,False,False,True,29,False,rejected
CLM-104191,GK-10022,Delhi,Pitampura,2026-03-12,Civic Disruption,7.3,279.82,0.0,20,26.9,True,False,False,False,49,False,rejected
CLM-104192,GK-10447,Mumbai,Bandra,2025-10-28,Civic Disruption,4.7,220.97,21.8,109,31.5,True,True,True,True,80,True,approved
CLM-104193,GK-11760,Delhi,Nehru Place,2025-12-12,Civic Disruption,3.7,146.64,0.0,318,19.5,True,True,True,True,100,True,approved
CLM-104194,GK-10838,Mumbai,Dadar,2026-01-25,Civic Disruption,7.2,666.85,0.0,20,30.0,True,False,True,False,55,False,review
CLM-104195,GK-11618,Mumbai,Goregaon,2026-03-23,Extreme Heat,9.4,479.56,0.0,134,38.8,True,True,True,True,76,True,review
CLM-104196,GK-10702,Mumbai,Kurla,2026-03-17,Severe AQI,3.9,301.97,0.0,100,36.6,True,True,True,True,77,True,review
CLM-104197,GK-11763,Delhi,Nehru Place,2025-12-18,Heavy Rainfall,8.9,262.07,0.0,327,17.2,True,True,True,True,100,True,approved
CLM-104198,GK-11600,Mumbai,Bandra,2025-12-07,Extreme Heat,6.7,311.92,5.4,141,29.5,True,True,False,False,60,False,review
CLM-104199,GK-11224,Chennai,Sholinganallur,2025-10-12,Heavy Rainfall,5.3,273.27,60.0,87,37.1,True,True,True,True,100,True,approved
CLM-104200,GK-11838,Mumbai,Navi Mumbai,2026-02-09,Severe AQI,6.4,534.92,0.0,131,21.2,True,True,True,True,82,True,approved
CLM-104201,GK-11190,Delhi,Janakpuri,2025-12-12,Heavy Rainfall,9.3,566.34,0.0,158,21.9,False,True,False,False,40,False,rejected
CLM-104202,GK-10316,Chennai,Sholinganallur,2025-10-12,Heavy Rainfall,4.9,170.1,60.0,87,37.1,True,True,True,True,100,True,approved
CLM-104203,GK-10839,Chennai,Porur,2025-11-23,Heavy Rainfall,6.3,614.51,61.0,141,35.2,True,True,True,True,100,True,approved
CLM-104204,GK-10380,Chennai,T. Nagar,2025-12-23,Heavy Rainfall,6.7,158.98,33.3,123,26.9,True,True,True,True,100,True,approved
CLM-104205,GK-11254,Delhi,Rohini,2025-11-28,Extreme Heat,3.9,214.23,0.0,260,45.5,True,True,False,True,86,True,approved
CLM-104206,GK-11361,Chennai,Velachery,2025-11-19,Severe AQI,6.7,331.53,31.1,90,37.6,True,True,True,True,100,True,approved
CLM-104207,GK-11338,Chennai,Adyar,2025-12-22,Heavy Rainfall,8.0,368.1,47.7,98,32.5,False,True,True,True,79,True,review
CLM-104208,GK-10186,Delhi,Nehru Place,2026-01-29,Extreme Heat,3.1,226.73,0.0,244,18.8,False,True,False,True,46,False,rejected
CLM-104209,GK-10357,Delhi,Dwarka,2025-12-14,Flooding,8.2,306.0,0.0,315,32.9,True,True,True,True,100,True,approved
CLM-104210,GK-10072,Delhi,Lajpat Nagar,2025-12-07,Severe AQI,7.6,233.16,0.0,404,27.9,True,True,False,True,90,True,approved
CLM-104211,GK-10720,Mumbai,Thane,2025-11-19,Extreme Heat,6.4,537.28,0.2,103,25.5,True,True,True,True,85,True,approved
CLM-104212,GK-11946,Mumbai,Andheri,2026-03-02,Extreme Heat,9.9,843.01,0.0,126,44.9,True,True,True,True,100,True,approved
CLM-104213,GK-11708,Chennai,Tambaram,2025-12-05,Heavy Rainfall,3.2,135.53,50.9,119,26.7,True,True,True,True,100,True,approved
CLM-104214,GK-10488,Mumbai,Dadar,2025-12-30,Flooding,4.8,287.71,19.3,112,29.0,True,True,True,True,77,True,review
CLM-104215,GK-11617,Chennai,Guindy,2025-11-05,Civic Disruption,6.1,284.44,31.6,100,31.9,True,False,True,True,82,True,approved
CLM-104216,GK-10721,Chennai,Guindy,2025-12-02,Heavy Rainfall,6.9,278.66,50.5,20,26.9,True,True,False,True,88,True,approved
CLM-104217,GK-11441,Delhi,Nehru Place,2025-11-14,Civic Disruption,9.1,452.57,6.0,319,38.1,True,True,True,True,100,True,approved
CLM-104218,GK-11632,Chennai,Anna Nagar,2025-10-20,Flooding,8.7,579.46,63.8,160,37.1,True,True,True,True,100,True,approved
CLM-104219,GK-10646,Delhi,Rohini,2026-03-17,Extreme Heat,9.8,520.83,0.0,102,45.1,True,True,True,True,100,True,approved
CLM-104220,GK-10791,Chennai,Sholinganallur,2025-12-22,Heavy Rainfall,3.0,44.52,47.1,57,24.1,True,True,True,True,100,True,approved
CLM-104221,GK-10171,Delhi,Nehru Place,2025-12-28,Severe AQI,9.6,638.16,0.0,437,29.7,True,True,True,True,100,True,approved
CLM-104222,GK-10452,Delhi,Karol Bagh,2025-12-16,Severe AQI,3.6,103.79,0.0,444,23.9,True,True,True,True,100,True,approved
CLM-104223,GK-11865,Mumbai,Bandra,2025-10-23,Extreme Heat,4.2,146.65,30.8,118,32.3,True,True,True,True,100,True,approved
CLM-104224,GK-11094,Chennai,Sholinganallur,2025-10-15,Civic Disruption,5.8,245.55,34.6,188,37.8,True,True,True,True,100,True,approved
CLM-104225,GK-10856,Mumbai,Bandra,2026-02-17,Severe AQI,4.5,306.5,0.0,137,36.7,True,True,True,True,78,True,review
CLM-104226,GK-11533,Mumbai,Navi Mumbai,2026-02-26,Extreme Heat,4.3,295.09,0.0,71,34.4,True,True,True,False,70,True,review
CLM-104227,GK-11680,Chennai,Sholinganallur,2025-11-06,Extreme Heat,4.2,161.42,39.0,70,28.6,True,True,True,True,100,True,approved
CLM-104228,GK-10235,Delhi,Janakpuri,2026-01-13,Civic Disruption,3.7,186.41,0.0,307,32.5,True,True,True,True,100,True,approved
CLM-104229,GK-11462,Chennai,Anna Nagar,2025-10-28,Severe AQI,7.5,352.43,37.1,120,31.5,True,True,True,True,100,True,approved
CLM-104230,GK-10335,Chennai,Anna Nagar,2025-10-27,Heavy Rainfall,6.0,333.31,63.9,138,28.1,True,False,True,True,86,True,approved
CLM-104231,GK-10138,Mumbai,Malad,2025-12-03,Heavy Rainfall,3.5,139.38,0.0,338,41.4,False,False,True,True,70,False,review
CLM-104232,GK-10458,Chennai,Adyar,2025-10-30,Flooding,9.9,366.88,31.9,167,29.8,True,True,True,True,100,True,approved
CLM-104233,GK-10754,Delhi,Rohini,2026-01-31,Flooding,4.7,207.71,0.0,301,28.6,True,True,True,True,100,True,approved
CLM-104234,GK-10742,Chennai,Guindy,2025-11-10,Severe AQI,3.5,134.49,14.4,79,34.3,False,False,False,False,29,False,rejected
CLM-104235,GK-11921,Delhi,Saket,2025-11-19,Heavy Rainfall,6.2,284.55,0.0,146,25.3,False,False,False,True,29,False,rejected
CLM-104236,GK-10987,Chennai,Chromepet,2025-11-15,Flooding,8.9,258.01,34.9,135,28.8,True,False,True,True,82,True,approved
CLM-104237,GK-10316,Chennai,Sholinganallur,2025-10-12,Heavy Rainfall,7.6,263.82,60.0,87,37.1,True,True,False,True,91,True,approved
CLM-104238,GK-10998,Mumbai,Thane,2025-11-28,Flooding,4.4,188.58,37.0,81,29.3,True,True,True,True,100,True,approved
CLM-104239,GK-10222,Delhi,Lajpat Nagar,2025-12-15,Severe AQI,9.5,224.86,0.0,394,18.5,True,True,True,True,100,True,approved
CLM-104240,GK-10181,Chennai,Chromepet,2026-01-26,Extreme Heat,9.9,585.27,11.5,53,24.4,True,True,False,False,55,False,review
CLM-104241,GK-10778,Delhi,Rohini,2025-11-24,Severe AQI,9.4,677.97,4.8,354,45.3,True,False,True,True,88,True,approved
CLM-104242,GK-11996,Chennai,Chromepet,2025-10-14,Heavy Rainfall,4.8,404.27,92.9,39,33.4,True,True,True,True,100,True,approved
CLM-104243,GK-11873,Mumbai,Bandra,2025-10-07,Extreme Heat,6.3,239.64,0.0,104,34.4,True,True,True,True,77,True,review
CLM-104244,GK-11690,Delhi,Chandni Chowk,2025-12-16,Severe AQI,10.0,595.99,0.0,413,32.3,True,True,True,True,100,True,approved
CLM-104245,GK-10776,Mumbai,Goregaon,2025-11-25,Extreme Heat,4.0,296.5,0.0,42,26.1,True,True,True,True,81,True,approved
CLM-104246,GK-11085,Delhi,Karol Bagh,2026-01-14,Severe AQI,10.0,568.1,0.0,414,39.3,True,True,True,True,100,True,approved
CLM-104247,GK-10469,Chennai,Velachery,2025-10-30,Flooding,8.0,454.07,37.7,113,34.6,True,True,True,True,100,True,approved
CLM-104248,GK-11798,Chennai,Guindy,2025-11-10,Heavy Rainfall,8.7,443.1,35.4,151,28.9,False,True,True,True,80,True,approved
CLM-104249,GK-11135,Delhi,Saket,2025-10-25,Extreme Heat,7.6,459.37,0.0,147,44.5,True,True,True,False,94,True,approved
CLM-104250,GK-11256,Chennai,Mylapore,2025-10-17,Heavy Rainfall,9.6,657.8,42.9,175,33.6,True,True,True,True,100,True,approved
CLM-104251,GK-11035,Chennai,Guindy,2025-11-16,Flooding,6.2,195.72,91.3,165,30.0,True,True,True,True,100,True,approved
CLM-104252,GK-10940,Chennai,Guindy,2025-10-22,Heavy Rainfall,6.1,253.85,51.3,170,33.4,True,True,True,True,100,True,approved
CLM-104253,GK-11186,Delhi,Lajpat Nagar,2025-12-07,Severe AQI,5.1,321.87,0.0,404,27.9,True,True,True,True,100,True,approved
CLM-104254,GK-10868,Delhi,Janakpuri,2025-12-23,Civic Disruption,9.1,426.25,0.0,324,40.2,True,True,True,True,100,True,approved
CLM-104255,GK-10196,Mumbai,Kurla,2025-12-14,Civic Disruption,7.8,327.87,0.0,335,17.2,False,False,False,True,49,False,rejected
CLM-104256,GK-11238,Delhi,Chandni Chowk,2025-12-15,Severe AQI,9.9,406.99,0.0,369,33.9,True,False,True,True,83,True,approved
CLM-104257,GK-11128,Mumbai,Bandra,2025-10-04,Extreme Heat,5.9,306.75,0.0,93,45.4,True,True,True,False,93,True,approved
CLM-104258,GK-11816,Delhi,Connaught Place,2026-01-23,Severe AQI,7.2,221.92,0.0,416,26.7,True,True,True,True,100,True,approved
CLM-104259,GK-11303,Mumbai,Navi Mumbai,2026-01-03,Severe AQI,8.6,698.32,0.0,117,28.2,True,True,True,True,82,True,approved
CLM-104260,GK-11577,Chennai,Sholinganallur,2026-03-01,Severe AQI,5.8,276.55,0.0,108,28.7,False,False,False,False,31,False,rejected
CLM-104261,GK-11217,Mumbai,Thane,2025-12-07,Severe AQI,7.5,362.56,0.0,263,24.6,True,True,True,True,82,True,approved
CLM-104262,GK-11487,Delhi,Connaught Place,2025-11-09,Severe AQI,7.5,284.54,0.0,420,25.3,True,False,True,True,84,True,approved
CLM-104263,GK-10705,Delhi,Rohini,2025-12-19,Severe AQI,3.2,182.56,0.0,500,20.8,True,True,False,True,90,True,approved
CLM-104264,GK-11572,Mumbai,Powai,2025-11-20,Flooding,7.1,222.1,0.0,149,36.5,True,True,True,True,78,True,review
CLM-104265,GK-10830,Delhi,Janakpuri,2025-10-13,Extreme Heat,7.4,336.49,0.0,52,43.4,True,True,True,True,100,True,approved
CLM-104266,GK-11836,Delhi,Saket,2026-01-31,Severe AQI,6.2,270.92,0.0,442,23.1,True,True,True,True,100,True,approved
CLM-104267,GK-10070,Chennai,Anna Nagar,2025-11-07,Flooding,3.7,307.61,45.3,138,36.8,True,True,True,True,100,True,approved
CLM-104268,GK-10705,Delhi,Rohini,2025-12-05,Severe AQI,7.2,410.76,0.0,367,38.3,True,True,True,True,100,True,approved
CLM-104269,GK-11301,Mumbai,Malad,2025-12-22,Civic Disruption,6.0,342.55,0.0,182,31.0,True,True,True,True,76,True,review
CLM-104270,GK-11976,Delhi,Lajpat Nagar,2025-11-22,Severe AQI,9.8,327.96,0.0,343,37.7,True,True,True,True,100,True,approved
CLM-104271,GK-11209,Delhi,Rohini,2026-01-28,Severe AQI,7.2,284.74,0.0,416,30.8,True,True,True,True,100,True,approved
CLM-104272,GK-11105,Delhi,Chandni Chowk,2026-01-18,Heavy Rainfall,9.4,644.27,0.0,45,23.6,False,False,True,True,50,False,review
CLM-104273,GK-10663,Chennai,Sholinganallur,2025-12-22,Flooding,3.5,99.0,47.1,57,24.1,True,True,True,True,100,True,approved
CLM-104274,GK-10428,Delhi,Janakpuri,2026-01-31,Heavy Rainfall,7.3,297.26,0.0,326,32.8,True,True,True,True,100,True,approved
CLM-104275,GK-11461,Delhi,Karol Bagh,2025-12-29,Extreme Heat,3.0,203.35,0.0,318,17.9,True,True,True,True,100,True,approved
CLM-104276,GK-11071,Mumbai,Kurla,2026-03-05,Severe AQI,8.2,179.63,0.0,52,38.5,True,True,True,True,82,True,approved
CLM-104277,GK-10672,Delhi,Dwarka,2026-03-26,Extreme Heat,9.8,698.25,0.0,205,43.9,True,True,True,True,100,True,approved
CLM-104278,GK-11084,Mumbai,Malad,2026-03-14,Heavy Rainfall,9.3,388.37,0.0,127,31.4,False,False,False,False,24,False,rejected
CLM-104279,GK-11400,Delhi,Karol Bagh,2025-12-14,Flooding,6.4,207.4,0.0,342,31.5,True,True,True,True,100,True,approved
CLM-104280,GK-10681,Delhi,Dwarka,2026-01-06,Civic Disruption,8.3,321.4,0.0,341,22.0,True,False,True,True,84,True,approved
CLM-104281,GK-10418,Chennai,Anna Nagar,2025-11-18,Extreme Heat,4.3,202.43,37.5,79,32.1,True,True,True,True,100,True,approved
CLM-104282,GK-10539,Mumbai,Andheri,2026-02-26,Heavy Rainfall,4.6,275.88,0.0,32,27.6,True,False,True,True,61,True,review
CLM-104283,GK-10868,Delhi,Janakpuri,2025-12-19,Flooding,7.3,341.93,0.0,325,17.7,False,False,False,False,49,False,rejected
CLM-104284,GK-11332,Delhi,Nehru Place,2025-12-03,Severe AQI,3.2,162.52,0.0,376,27.2,True,True,True,False,93,True,approved
CLM-104285,GK-11626,Mumbai,Borivali,2025-12-12,Severe AQI,5.2,394.4,20.0,108,26.8,True,True,True,True,75,True,review
CLM-104286,GK-11971,Mumbai,Borivali,2026-03-17,Civic Disruption,7.5,263.43,0.0,129,32.3,True,True,True,True,75,True,review
CLM-104287,GK-10409,Delhi,Janakpuri,2026-01-16,Extreme Heat,7.0,408.6,0.0,332,25.9,True,True,True,True,100,True,approved
CLM-104288,GK-10800,Chennai,Adyar,2025-10-04,Heavy Rainfall,8.9,439.89,32.4,115,29.0,True,True,True,False,93,True,approved
CLM-104289,GK-10358,Mumbai,Bandra,2026-01-12,Extreme Heat,3.5,140.77,0.0,160,18.2,True,True,True,True,83,True,approved
CLM-104290,GK-10614,Delhi,Janakpuri,2026-01-22,Severe AQI,4.1,193.93,0.0,419,32.3,True,True,True,True,100,True,approved
CLM-104291,GK-10395,Chennai,Velachery,2025-12-12,Heavy Rainfall,3.9,212.54,41.7,20,33.3,True,True,False,True,91,True,approved
CLM-104292,GK-10563,Chennai,Porur,2025-10-31,Civic Disruption,6.5,250.2,30.6,89,36.1,True,True,True,True,100,True,approved
CLM-104293,GK-11369,Delhi,Lajpat Nagar,2026-01-01,Severe AQI,4.0,171.97,0.0,380,27.3,True,True,False,True,89,True,approved
CLM-104294,GK-11481,Delhi,Dwarka,2025-10-26,Extreme Heat,7.0,282.45,0.0,136,45.3,True,True,True,True,100,True,approved
CLM-104295,GK-10573,Mumbai,Dadar,2026-03-29,Severe AQI,3.6,284.55,0.0,133,26.3,True,False,True,True,65,True,review
CLM-104296,GK-11035,Chennai,Guindy,2025-11-16,Heavy Rainfall,9.7,306.21,91.3,165,30.0,True,True,True,True,100,True,approved
CLM-104297,GK-11061,Delhi,Nehru Place,2025-11-19,Severe AQI,6.3,421.64,0.0,473,31.3,True,False,True,True,84,True,approved
CLM-104298,GK-11562,Delhi,Janakpuri,2025-12-14,Severe AQI,9.1,747.14,3.2,392,35.4,True,False,True,True,83,True,approved
CLM-104299,GK-11915,Delhi,Connaught Place,2026-01-25,Severe AQI,3.8,238.77,0.0,449,37.4,True,True,True,True,100,True,approved
CLM-104300,GK-10261,Delhi,Chandni Chowk,2026-01-12,Severe AQI,5.6,353.87,0.0,377,39.0,True,True,False,True,89,True,approved
CLM-104301,GK-11213,Chennai,Mylapore,2025-10-07,Civic Disruption,4.4,139.55,37.0,114,28.8,True,False,True,True,84,True,approved
CLM-104302,GK-11233,Chennai,T. Nagar,2025-11-27,Heavy Rainfall,9.5,475.71,61.7,106,35.6,True,True,True,True,100,True,approved
CLM-104303,GK-10249,Chennai,Tambaram,2025-11-16,Heavy Rainfall,5.9,237.84,31.4,142,28.7,False,True,True,True,83,True,approved
CLM-104304,GK-10600,Mumbai,Malad,2025-10-19,Extreme Heat,3.6,158.42,10.0,91,37.2,True,True,True,True,81,True,approved
CLM-104305,GK-11385,Chennai,Porur,2025-12-15,Flooding,3.9,312.69,42.9,188,25.3,True,True,True,True,100,True,approved
CLM-104306,GK-11624,Chennai,Chromepet,2025-10-29,Civic Disruption,7.5,160.83,30.7,78,37.4,True,True,True,True,100,True,approved
CLM-104307,GK-11100,Chennai,Tambaram,2025-11-23,Flooding,5.5,262.47,61.2,100,35.6,True,True,True,True,100,True,approved
CLM-104308,GK-11827,Delhi,Connaught Place,2025-12-20,Severe AQI,7.4,638.74,0.0,335,16.8,True,True,True,True,100,True,approved
CLM-104309,GK-10786,Delhi,Dwarka,2025-11-17,Severe AQI,9.9,495.3,0.0,410,42.2,True,True,True,True,100,True,approved
CLM-104310,GK-10185,Delhi,Karol Bagh,2025-11-05,Severe AQI,8.3,871.27,0.0,423,43.5,True,True,True,True,100,True,approved
CLM-104311,GK-11936,Mumbai,Dadar,2025-11-10,Severe AQI,10.0,636.35,0.0,358,38.7,True,True,True,True,100,True,approved
CLM-104312,GK-10848,Delhi,Janakpuri,2025-11-15,Severe AQI,3.6,274.13,0.0,365,37.4,True,True,True,True,100,True,approved
CLM-104313,GK-11420,Chennai,Tambaram,2025-12-05,Heavy Rainfall,4.9,272.8,50.9,119,26.7,True,True,True,True,100,True,approved
CLM-104314,GK-11651,Delhi,Connaught Place,2025-12-20,Heavy Rainfall,8.6,285.04,0.0,257,33.7,False,False,False,False,39,False,rejected
CLM-104315,GK-11861,Chennai,Adyar,2025-11-15,Flooding,7.7,371.98,82.7,90,28.4,True,True,False,True,88,True,approved
CLM-104316,GK-11190,Delhi,Janakpuri,2025-11-16,Severe AQI,4.1,249.68,0.0,419,35.2,True,False,True,True,88,True,approved
CLM-104317,GK-11616,Delhi,Dwarka,2026-01-21,Severe AQI,6.6,258.83,0.0,344,39.5,True,True,True,True,100,True,approved
CLM-104318,GK-10142,Mumbai,Thane,2025-12-03,Heavy Rainfall,6.0,507.76,0.0,169,21.6,True,False,False,True,60,True,review
CLM-104319,GK-10359,Chennai,Guindy,2025-11-16,Heavy Rainfall,6.3,218.74,91.3,165,30.0,True,True,True,True,100,True,approved
CLM-104320,GK-10060,Mumbai,Navi Mumbai,2026-03-22,Severe AQI,3.1,273.8,0.0,153,40.8,True,True,True,True,78,True,review
CLM-104321,GK-10193,Chennai,T. Nagar,2025-12-04,Severe AQI,9.3,183.54,38.3,153,22.9,True,True,True,True,100,True,approved
CLM-104322,GK-10031,Chennai,Guindy,2025-12-21,Civic Disruption,6.8,280.9,0.0,250,16.4,False,False,False,False,22,False,rejected
CLM-104323,GK-10634,Delhi,Karol Bagh,2025-11-05,Severe AQI,5.9,405.21,0.0,423,43.5,True,True,False,True,88,True,approved
CLM-104324,GK-10022,Delhi,Pitampura,2025-11-25,Extreme Heat,5.1,195.49,0.0,264,44.5,False,True,True,True,81,True,approved
CLM-104325,GK-10470,Mumbai,Thane,2026-02-13,Severe AQI,8.4,413.31,0.0,100,25.8,True,True,True,True,85,True,approved
CLM-104326,GK-11283,Chennai,T. Nagar,2025-11-27,Heavy Rainfall,6.2,314.07,61.7,106,35.6,True,True,True,True,100,True,approved
CLM-104327,GK-10445,Chennai,Chromepet,2025-11-26,Heavy Rainfall,9.8,467.59,85.7,89,33.8,True,True,True,True,100,True,approved
CLM-104328,GK-11855,Mumbai,Dadar,2026-01-22,Extreme Heat,4.4,314.69,0.0,350,34.0,False,True,True,True,82,True,approved
CLM-104329,GK-10354,Delhi,Dwarka,2026-01-31,Flooding,4.2,186.41,4.3,311,36.1,True,False,True,True,86,True,approved
CLM-104330,GK-10503,Mumbai,Malad,2025-12-17,Flooding,8.5,260.82,0.0,86,26.9,True,True,True,True,85,True,approved
CLM-104331,GK-11861,Chennai,Adyar,2025-10-04,Extreme Heat,9.7,468.6,32.4,115,29.0,True,True,True,True,100,True,approved
CLM-104332,GK-10194,Delhi,Dwarka,2025-11-24,Severe AQI,9.6,507.38,2.7,421,39.5,True,True,True,True,100,True,approved
CLM-104333,GK-11424,Delhi,Rohini,2026-01-29,Severe AQI,7.6,343.86,0.0,500,36.1,True,True,True,True,100,True,approved
CLM-104334,GK-10212,Mumbai,Kurla,2026-02-12,Civic Disruption,7.9,584.56,0.0,75,20.4,True,True,True,True,80,True,approved
CLM-104335,GK-11120,Delhi,Karol Bagh,2025-10-22,Extreme Heat,5.8,236.42,1.7,216,44.2,False,False,True,True,65,True,review
CLM-104336,GK-10794,Delhi,Dwarka,2026-01-14,Severe AQI,6.0,249.96,0.0,412,37.9,True,True,True,True,100,True,approved
CLM-104337,GK-11612,Chennai,Porur,2025-12-15,Heavy Rainfall,5.1,175.44,42.9,188,25.3,True,True,True,True,100,True,approved
CLM-104338,GK-10830,Delhi,Janakpuri,2025-11-19,Severe AQI,8.6,391.05,0.0,369,39.2,True,True,True,True,100,True,approved
CLM-104339,GK-10992,Delhi,Rohini,2026-01-29,Severe AQI,7.6,428.49,0.0,500,36.1,True,True,True,True,100,True,approved
CLM-104340,GK-10525,Delhi,Rohini,2025-11-26,Flooding,4.3,383.59,0.0,350,38.7,True,True,True,True,100,True,approved
CLM-104341,GK-10127,Delhi,Lajpat Nagar,2026-01-08,Severe AQI,4.5,242.97,0.0,393,28.1,False,True,True,True,81,True,approved
CLM-104342,GK-10788,Mumbai,Bandra,2026-03-23,Flooding,9.1,371.3,0.0,88,22.9,True,True,True,True,76,True,review
CLM-104343,GK-11686,Mumbai,Powai,2026-03-20,Extreme Heat,4.0,201.49,0.0,81,32.6,True,False,True,True,64,True,review
CLM-104344,GK-10567,Mumbai,Malad,2025-12-03,Severe AQI,9.9,469.49,0.0,228,38.9,True,True,True,True,80,True,approved
CLM-104345,GK-10138,Mumbai,Malad,2025-12-05,Flooding,4.3,171.23,0.0,65,23.7,True,True,False,True,71,True,review
CLM-104346,GK-10616,Mumbai,Powai,2025-11-24,Severe AQI,6.0,280.12,2.7,421,39.5,True,True,True,True,100,True,approved
CLM-104347,GK-11094,Chennai,Sholinganallur,2025-10-12,Heavy Rainfall,8.0,338.69,60.0,87,37.1,True,True,True,True,100,True,approved
CLM-104348,GK-11676,Delhi,Janakpuri,2026-01-27,Severe AQI,6.8,181.16,0.0,441,36.1,True,True,True,True,100,True,approved
CLM-104349,GK-11177,Delhi,Rohini,2026-01-20,Severe AQI,4.4,247.4,0.0,353,26.9,False,True,True,True,78,True,review
CLM-104350,GK-11725,Delhi,Nehru Place,2026-02-13,Extreme Heat,8.5,676.71,0.0,61,22.8,False,False,False,False,31,False,rejected
CLM-104351,GK-11046,Delhi,Nehru Place,2025-12-03,Severe AQI,9.3,398.23,0.0,376,27.2,True,True,True,True,100,True,approved
CLM-104352,GK-11703,Mumbai,Navi Mumbai,2026-03-13,Flooding,3.5,134.88,0.0,221,33.8,True,False,True,True,69,True,review
CLM-104353,GK-10447,Mumbai,Bandra,2025-11-04,Extreme Heat,9.0,423.13,0.0,96,25.8,True,True,True,True,77,True,review
CLM-104354,GK-11780,Chennai,Tambaram,2025-11-23,Heavy Rainfall,8.8,453.49,61.2,100,35.6,True,True,True,True,100,True,approved
CLM-104355,GK-11902,Chennai,Guindy,2025-12-18,Heavy Rainfall,9.8,541.9,38.3,105,31.1,True,True,True,True,100,True,approved
CLM-104356,GK-10499,Mumbai,Goregaon,2025-10-02,Heavy Rainfall,5.8,456.61,0.0,111,34.6,True,True,True,True,82,True,approved
CLM-104357,GK-10268,Delhi,Chandni Chowk,2026-01-10,Severe AQI,9.4,333.78,0.0,362,18.9,True,True,True,True,100,True,approved
CLM-104358,GK-11913,Chennai,T. Nagar,2025-11-01,Flooding,8.9,318.86,35.2,125,32.7,True,True,True,True,100,True,approved
CLM-104359,GK-10605,Chennai,Chromepet,2025-11-14,Heavy Rainfall,9.4,429.0,50.6,101,30.6,True,True,True,True,100,True,approved
CLM-104360,GK-10607,Chennai,Tambaram,2025-11-11,Heavy Rainfall,9.6,591.04,44.2,213,30.9,True,True,True,True,100,True,approved
CLM-104361,GK-10203,Chennai,Chromepet,2025-10-26,Heavy Rainfall,4.9,158.68,50.0,166,29.8,True,True,True,True,100,True,approved
CLM-104362,GK-11189,Mumbai,Thane,2025-12-22,Civic Disruption,3.7,122.25,0.0,295,31.3,True,True,True,True,75,True,review
CLM-104363,GK-11430,Chennai,Chromepet,2025-11-24,Flooding,3.0,169.52,37.2,79,31.1,True,True,True,True,100,True,approved
CLM-104364,GK-11358,Mumbai,Navi Mumbai,2025-11-11,Heavy Rainfall,8.1,310.7,0.5,179,30.2,True,True,True,True,83,True,approved
CLM-104365,GK-10322,Chennai,Guindy,2025-12-02,Flooding,10.0,296.03,50.5,20,26.9,True,True,True,True,100,True,approved
CLM-104366,GK-11124,Mumbai,Thane,2026-01-11,Severe AQI,8.0,363.7,0.0,260,30.5,True,False,True,True,65,True,review
CLM-104367,GK-11009,Chennai,Porur,2025-11-23,Heavy Rainfall,4.4,232.33,61.0,141,35.2,True,True,True,True,100,True,approved
CLM-104368,GK-10624,Mumbai,Bandra,2026-02-12,Flooding,7.0,417.71,0.0,201,32.0,True,True,True,True,77,True,review
CLM-104369,GK-11893,Mumbai,Bandra,2026-01-28,Severe AQI,3.2,283.89,0.0,339,19.5,True,True,True,True,100,True,approved
CLM-104370,GK-11142,Mumbai,Dadar,2026-03-28,Flooding,4.2,139.94,0.0,94,36.2,True,True,True,True,78,True,review
CLM-104371,GK-11552,Mumbai,Andheri,2026-03-03,Flooding,5.1,174.5,0.0,75,32.9,False,True,False,True,46,False,rejected
CLM-104372,GK-10765,Delhi,Nehru Place,2026-03-27,Extreme Heat,5.3,271.67,0.0,136,45.0,False,True,True,False,75,True,review
CLM-104373,GK-11709,Chennai,Chromepet,2025-11-29,Severe AQI,4.9,198.22,37.4,65,33.5,True,True,True,True,100,True,approved
CLM-104374,GK-10346,Chennai,Velachery,2025-11-20,Extreme Heat,5.4,257.4,35.2,100,37.1,True,True,True,True,100,True,approved
CLM-104375,GK-11021,Chennai,Adyar,2025-11-27,Heavy Rainfall,7.0,188.15,43.1,112,37.4,True,True,True,True,100,True,approved
CLM-104376,GK-11836,Delhi,Saket,2025-11-05,Flooding,3.5,152.94,0.0,306,25.0,False,True,True,True,83,True,approved
CLM-104377,GK-11651,Delhi,Connaught Place,2026-01-17,Severe AQI,4.5,149.15,0.0,387,25.7,True,True,True,True,100,True,approved
CLM-104378,GK-10568,Mumbai,Navi Mumbai,2026-03-23,Flooding,9.1,396.58,0.0,157,26.8,True,True,True,True,78,True,review
CLM-104379,GK-11279,Mumbai,Bandra,2026-01-08,Flooding,4.7,133.82,0.0,100,27.7,False,False,False,True,38,False,rejected
CLM-104380,GK-11939,Chennai,T. Nagar,2025-12-14,Civic Disruption,4.0,151.65,9.8,250,22.0,True,True,False,True,72,False,review
