worker_id,city,zone,primary_platform,secondary_platform,vehicle_type,avg_daily_hours,experience_weeks,avg_daily_income,avg_weekly_income,latitude,longitude,is_flood_zone,trust_score
GK-11507,Delhi,Connaught Place,Zomato,Zepto,Bicycle,11.7,85,643.03,3819.19,28.580799,77.163739,False,0.724
GK-11508,Chennai,Sholinganallur,Swiggy,,Bike,7.2,101,751.01,4502.1,12.926876,80.207029,False,0.936
GK-11509,Chennai,Chromepet,Swiggy,,Scooter,8.7,115,655.86,3758.42,13.05511,80.152952,False,0.868
GK-11510,Delhi,Lajpat Nagar,Zomato,,Bicycle,12.5,92,703.99,4453.44,28.590036,77.193007,False,0.845
GK-11511,Delhi,Dwarka,Zepto,,Scooter,7.7,109,834.04,5271.45,28.729548,77.263036,True,0.989
GK-11512,Chennai,Adyar,Swiggy,,Scooter,8.2,51,824.04,4127.16,13.091296,80.284888,True,0.812
GK-11513,Delhi,Chandni Chowk,Zomato,Swiggy,Bike,7.5,31,473.2,2396.8,28.524932,77.172665,True,0.751
GK-11514,Chennai,Sholinganallur,Swiggy,Zomato,Bicycle,8.8,82,773.79,4978.59,12.989282,80.224298,False,0.714
GK-11515,Mumbai,Thane,Zepto,,Bicycle,7.7,93,539.04,3446.37,19.129166,72.915682,False,0.778
GK-11516,Chennai,Porur,Zomato,Swiggy,Bike,9.0,108,569.41,3312.14,13.0327,80.193232,True,0.58
GK-11517,Chennai,Adyar,Zomato,Zepto,Scooter,10.3,92,688.47,3637.55,12.872761,80.254732,True,0.812
GK-11518,Delhi,Rohini,Zomato,,Bicycle,9.8,101,735.77,4715.3,28.598872,77.164468,True,0.805
GK-11519,Delhi,Rohini,Zepto,Zomato,Bike,11.4,99,967.73,4975.77,28.518686,77.192137,True,0.945
GK-11520,Chennai,Mylapore,Swiggy,,Bike,13.9,92,672.1,3999.91,13.103413,80.212758,False,0.72
GK-11521,Chennai,Anna Nagar,Swiggy,Zomato,Bike,12.2,14,788.35,4350.84,12.860137,80.238973,False,0.593
GK-11522,Delhi,Dwarka,Swiggy,Zomato,Scooter,8.8,100,392.62,2240.04,28.52684,77.129126,True,0.517
GK-11523,Delhi,Connaught Place,Swiggy,Zomato,Bike,13.6,105,642.66,3827.84,28.528919,77.289253,False,0.867
GK-11524,Mumbai,Thane,Zepto,Swiggy,Scooter,11.2,19,989.33,5971.65,19.146705,72.928261,False,0.536
GK-11525,Delhi,Connaught Place,Swiggy,Zepto,Bicycle,10.3,5,706.98,4479.77,28.59479,77.168055,False,0.81
GK-11526,Chennai,Velachery,Zepto,Swiggy,Bicycle,10.0,119,646.08,3598.81,12.880718,80.159226,True,0.526
GK-11527,Chennai,T. Nagar,Zepto,Zomato,Bike,8.7,15,878.97,4686.39,13.065381,80.261423,False,0.525
GK-11528,Chennai,Anna Nagar,Zepto,Zomato,Scooter,8.2,24,528.61,2786.29,12.890182,80.291568,False,0.902
GK-11529,Mumbai,Navi Mumbai,Swiggy,,Bicycle,9.3,12,722.96,3753.45,19.088905,72.922831,False,0.755
GK-11530,Chennai,Chromepet,Swiggy,,Bike,11.9,95,476.57,2555.78,12.96265,80.224663,False,0.672
GK-11531,Chennai,Anna Nagar,Swiggy,,Bike,9.2,96,602.82,3053.8,12.855752,80.265875,False,0.585
GK-11532,Chennai,Mylapore,Zepto,,Scooter,11.2,50,796.57,4818.91,12.998053,80.180805,False,0.869
GK-11533,Mumbai,Navi Mumbai,Swiggy,Zepto,Bicycle,8.0,17,784.29,4933.48,19.225852,72.833568,False,0.991
GK-11534,Chennai,Guindy,Zomato,Zepto,Bike,11.5,69,717.37,4006.14,12.907137,80.216323,False,0.536
GK-11535,Chennai,Porur,Swiggy,Zepto,Bike,11.9,63,734.29,4632.13,12.965933,80.199544,True,0.798
GK-11536,Chennai,Sholinganallur,Swiggy,Zepto,Scooter,6.4,94,537.27,2916.98,13.058606,80.165859,False,0.832
GK-11537,Delhi,Janakpuri,Zepto,Swiggy,Bike,7.6,45,645.47,3248.29,28.734088,77.103705,False,0.719
GK-11538,Delhi,Dwarka,Zomato,Zepto,Scooter,9.9,80,395.4,2441.04,28.53304,77.175278,True,0.836
GK-11539,Mumbai,Kurla,Zepto,Zomato,Bike,10.2,74,701.79,3679.38,19.147459,72.84608,True,0.644
GK-11540,Delhi,Lajpat Nagar,Zomato,Swiggy,Bike,8.0,118,716.32,4271.07,28.640672,77.288989,False,0.598
GK-11541,Delhi,Karol Bagh,Swiggy,Zomato,Bicycle,12.5,66,469.18,2373.53,28.64006,77.151001,False,0.631
GK-11542,Mumbai,Bandra,Zomato,Zepto,Bicycle,8.4,88,806.79,4503.44,19.195663,72.879191,False,0.849
GK-11543,Mumbai,Bandra,Swiggy,Zomato,Scooter,7.3,55,554.64,2830.4,19.099537,72.895396,False,0.974
GK-11544,Mumbai,Navi Mumbai,Swiggy,,Bike,10.1,12,715.07,4169.51,19.005994,72.860693,False,0.91
GK-11545,Delhi,Saket,Zomato,Swiggy,Bicycle,9.6,112,389.86,2437.93,28.571381,77.159609,False,0.692
GK-11546,Delhi,Dwarka,Swiggy,Zepto,Bicycle,13.7,67,392.07,2096.17,28.711638,77.185381,True,0.776
GK-11547,Delhi,Pitampura,Zepto,Zomato,Bicycle,11.9,55,522.87,2782.98,28.632997,77.261807,False,0.89
GK-11548,Delhi,Nehru Place,Zepto,,Scooter,11.7,66,614.08,3395.03,28.543152,77.100526,False,0.725
GK-11549,Mumbai,Kurla,Swiggy,Zepto,Bike,10.4,19,867.53,4632.3,19.04701,72.931757,True,0.629
GK-11550,Delhi,Nehru Place,Zomato,Swiggy,Bicycle,9.8,21,475.02,2923.81,28.567965,77.133941,False,0.859
GK-11551,Chennai,Velachery,Zepto,Swiggy,Bike,9.7,67,699.09,4508.62,13.064226,80.26039,True,0.569
GK-11552,Mumbai,Andheri,Swiggy,Zepto,Bicycle,12.6,90,615.88,3513.28,19.031415,72.837989,True,0.874
GK-11553,Delhi,Rohini,Zomato,,Bicycle,12.3,16,620.79,3121.04,28.686564,77.220923,True,0.843
GK-11554,Chennai,Sholinganallur,Zomato,Zepto,Bike,8.5,41,530.29,2680.12,13.056389,80.268869,False,0.653
GK-11555,Mumbai,Powai,Zomato,,Scooter,13.5,73,833.11,5125.88,19.086295,72.833843,False,0.746
GK-11556,Delhi,Janakpuri,Zepto,Swiggy,Bike,7.8,59,564.13,3603.6,28.747918,77.139481,False,0.788
GK-11557,Chennai,Porur,Zomato,Zepto,Scooter,7.2,60,578.27,3077.46,13.141256,80.292122,True,0.942
GK-11558,Delhi,Connaught Place,Swiggy,Zomato,Bicycle,11.1,88,782.41,4843.71,28.5847,77.135125,False,0.711
GK-11559,Delhi,Rohini,Zomato,Zepto,Bike,9.7,43,601.0,3559.78,28.634381,77.299032,True,0.7
GK-11560,Mumbai,Malad,Zomato,Swiggy,Bicycle,8.9,90,936.34,4806.99,19.234472,72.890507,True,0.884
GK-11561,Delhi,Janakpuri,Zepto,,Bicycle,7.7,64,570.48,3295.15,28.625533,77.104002,False,0.626
GK-11562,Delhi,Janakpuri,Swiggy,,Bike,6.1,54,715.47,4022.45,28.643287,77.28515,False,0.823
GK-11563,Delhi,Nehru Place,Zepto,Zomato,Bicycle,13.4,90,440.42,2648.56,28.696221,77.140002,False,0.565
GK-11564,Delhi,Lajpat Nagar,Zomato,Swiggy,Bike,10.5,79,802.16,4146.89,28.656303,77.297276,False,0.767
GK-11565,Chennai,T. Nagar,Zomato,Zepto,Bicycle,12.6,78,823.92,4980.76,12.925556,80.266595,False,0.979
GK-11566,Chennai,Guindy,Zomato,Swiggy,Scooter,10.8,48,376.25,2264.19,12.955901,80.245456,False,0.876
GK-11567,Delhi,Chandni Chowk,Zomato,Swiggy,Bicycle,7.6,35,605.41,3514.37,28.623497,77.258328,True,0.738
GK-11568,Chennai,Mylapore,Zepto,Zomato,Bicycle,12.2,14,553.41,2865.71,13.118624,80.174385,False,0.998
GK-11569,Mumbai,Bandra,Zomato,Swiggy,Scooter,6.1,25,960.76,5972.59,19.222505,72.851844,False,0.865
GK-11570,Chennai,Sholinganallur,Zomato,Swiggy,Scooter,12.9,88,604.48,3558.36,12.972043,80.277196,False,0.684
GK-11571,Delhi,Pitampura,Zepto,Zomato,Scooter,10.0,6,752.22,4408.72,28.661488,77.294579,False,0.528
GK-11572,Mumbai,Powai,Zepto,Swiggy,Scooter,12.9,52,576.47,3616.51,19.140135,72.86317,False,0.577
GK-11573,Mumbai,Malad,Zomato,,Bike,10.2,107,694.54,3477.94,19.233319,72.924782,True,0.846
GK-11574,Delhi,Dwarka,Zepto,,Bike,9.4,47,617.62,3643.12,28.629209,77.152673,True,0.605
GK-11575,Delhi,Janakpuri,Zepto,Zomato,Bike,6.7,82,574.69,3351.71,28.514542,77.174449,False,0.86
GK-11576,Delhi,Karol Bagh,Zomato,Swiggy,Scooter,9.4,85,404.05,2560.43,28.734037,77.110981,False,0.837
GK-11577,Chennai,Sholinganallur,Swiggy,Zepto,Scooter,12.4,10,844.63,4329.92,12.905212,80.194389,False,0.859
GK-11578,Delhi,Pitampura,Zomato,Swiggy,Bicycle,12.5,99,846.46,5287.31,28.52506,77.243552,False,0.84
GK-11579,Chennai,Chromepet,Swiggy,,Scooter,6.3,38,839.63,4901.4,12.856933,80.205951,False,0.574
GK-11580,Chennai,Chromepet,Zepto,Zomato,Scooter,13.3,30,862.9,4739.24,12.850072,80.175277,False,0.515
GK-11581,Delhi,Dwarka,Zepto,Zomato,Bicycle,13.3,106,648.75,4157.0,28.524238,77.221282,True,0.726
GK-11582,Delhi,Chandni Chowk,Zepto,,Scooter,7.0,29,447.87,2596.69,28.717476,77.220988,True,0.807
GK-11583,Delhi,Chandni Chowk,Zomato,,Bicycle,6.7,62,625.02,3962.74,28.611255,77.299901,True,0.918
GK-11584,Mumbai,Thane,Swiggy,Zomato,Bicycle,12.6,94,667.05,3808.32,19.00078,72.859456,False,0.554
GK-11585,Mumbai,Dadar,Zepto,Zomato,Bike,11.4,88,652.0,3312.71,19.218626,72.917398,True,0.969
GK-11586,Mumbai,Powai,Zomato,,Bicycle,6.1,107,510.42,2943.67,19.063375,72.863015,False,0.635
GK-11587,Mumbai,Malad,Zepto,,Bicycle,9.5,11,845.2,4544.61,19.128107,72.907453,True,0.694
GK-11588,Mumbai,Borivali,Zomato,Zepto,Bike,7.3,34,891.05,5241.27,19.189176,72.906698,False,0.617
GK-11589,Chennai,Anna Nagar,Zomato,Zepto,Scooter,10.6,114,581.07,3398.2,12.99528,80.232497,False,0.746
GK-11590,Chennai,Mylapore,Zomato,Zepto,Scooter,11.7,86,744.59,4791.8,12.890766,80.159994,False,0.988
GK-11591,Chennai,Anna Nagar,Zepto,,Bike,6.5,55,630.28,3936.27,12.982976,80.177937,False,0.743
GK-11592,Chennai,Velachery,Swiggy,Zomato,Bike,13.6,35,487.63,3074.8,13.030998,80.1968,True,0.955
GK-11593,Delhi,Nehru Place,Zomato,,Scooter,10.5,58,895.15,5571.17,28.5812,77.158678,False,0.517
GK-11594,Mumbai,Andheri,Swiggy,Zomato,Scooter,9.6,21,650.2,4126.34,19.204684,72.8362,True,0.929
GK-11595,Chennai,Anna Nagar,Zomato,,Bicycle,13.6,26,398.57,2191.88,12.969246,80.182571,False,0.687
GK-11596,Mumbai,Andheri,Zepto,Zomato,Bike,7.4,11,621.35,3817.84,19.216425,72.824174,True,0.822
GK-11597,Chennai,Guindy,Zepto,Zomato,Bike,12.1,119,1060.92,5833.98,13.115822,80.259355,False,0.964
GK-11598,Delhi,Karol Bagh,Zepto,,Bike,10.0,54,644.63,4102.4,28.565053,77.135409,False,0.514
GK-11599,Mumbai,Dadar,Swiggy,Zomato,Bicycle,6.1,98,663.95,4208.91,19.184021,72.839779,True,0.956
GK-11600,Mumbai,Bandra,Zepto,,Bicycle,11.2,103,744.89,4353.19,19.086197,72.936174,False,0.646
GK-11601,Mumbai,Kurla,Zomato,Swiggy,Bike,6.8,80,811.37,4736.13,19.230489,72.8383,True,0.612
GK-11602,Chennai,Guindy,Zomato,,Bicycle,12.1,53,499.83,3106.38,12.850283,80.263573,False,0.993
GK-11603,Mumbai,Borivali,Zomato,Swiggy,Bike,9.7,17,789.19,4510.77,19.225942,72.87328,False,0.762
GK-11604,Chennai,Mylapore,Zomato,Zepto,Scooter,9.6,36,722.36,4243.72,12.945015,80.188724,False,0.519
GK-11605,Mumbai,Andheri,Zomato,,Scooter,7.8,93,929.82,5698.15,19.037033,72.904998,True,0.841
GK-11606,Chennai,Guindy,Zepto,Zomato,Scooter,10.0,91,776.35,4117.75,12.941116,80.297442,False,0.637
GK-11607,Chennai,Anna Nagar,Swiggy,Zepto,Scooter,9.5,95,873.08,5094.8,12.867052,80.296774,False,0.794
GK-11608,Delhi,Lajpat Nagar,Swiggy,,Bicycle,11.2,8,622.78,3821.34,28.653078,77.243235,False,0.708
GK-11609,Mumbai,Andheri,Zepto,,Bike,7.8,36,699.51,4386.29,19.055319,72.840984,True,0.686
GK-11610,Mumbai,Malad,Zomato,,Bicycle,12.6,50,900.82,5817.63,19.180204,72.851357,True,0.584
GK-11611,Mumbai,Bandra,Zepto,Swiggy,Scooter,10.9,53,435.96,2325.37,19.245354,72.863908,False,0.852
GK-11612,Chennai,Porur,Zomato,Zepto,Bike,8.1,109,398.06,2410.9,12.900286,80.189432,True,0.518
GK-11613,Chennai,Anna Nagar,Swiggy,Zomato,Scooter,9.9,84,719.92,4261.13,12.878273,80.175754,False,0.551
GK-11614,Delhi,Chandni Chowk,Swiggy,Zepto,Bike,6.8,109,768.88,4413.03,28.679633,77.114594,True,0.911
GK-11615,Delhi,Nehru Place,Zepto,Zomato,Scooter,12.8,95,655.81,3507.6,28.650185,77.236367,False,0.997
GK-11616,Delhi,Dwarka,Swiggy,,Scooter,11.0,68,616.26,3605.58,28.503618,77.123846,True,0.825
GK-11617,Chennai,Guindy,Zomato,,Bicycle,10.4,108,692.79,3877.12,12.859557,80.220395,False,0.962
GK-11618,Mumbai,Goregaon,Zomato,,Bike,11.0,101,801.7,5077.2,19.12982,72.931534,False,0.696
GK-11619,Chennai,T. Nagar,Zepto,Zomato,Bicycle,7.9,21,800.23,4501.76,12.934065,80.157968,False,0.898
GK-11620,Chennai,Porur,Swiggy,,Scooter,7.8,44,746.72,4264.88,13.100175,80.23303,True,0.808
GK-11621,Mumbai,Bandra,Swiggy,Zomato,Bike,9.1,70,668.78,3689.55,19.228869,72.83633,False,0.709
GK-11622,Mumbai,Dadar,Zepto,,Scooter,10.0,105,888.36,4687.43,19.03498,72.886708,True,0.621
GK-11623,Delhi,Nehru Place,Zomato,,Bike,6.5,37,277.51,1690.42,28.690663,77.185488,False,0.813
GK-11624,Chennai,Chromepet,Zomato,Zepto,Bike,11.4,14,349.24,2191.03,12.962788,80.246007,False,0.747
GK-11625,Delhi,Karol Bagh,Swiggy,Zepto,Scooter,13.0,110,607.7,3313.08,28.54264,77.127247,False,0.815
GK-11626,Mumbai,Borivali,Swiggy,Zomato,Bicycle,6.1,86,660.94,3504.43,19.23232,72.913266,False,0.881
GK-11627,Mumbai,Borivali,Swiggy,Zepto,Bike,7.9,37,755.59,4142.29,19.130317,72.842373,False,0.653
GK-11628,Mumbai,Dadar,Swiggy,Zepto,Bicycle,7.3,58,792.02,5119.6,19.041799,72.823699,True,0.815
GK-11629,Mumbai,Kurla,Swiggy,Zomato,Scooter,8.6,25,605.98,3742.59,19.029664,72.89415,True,0.953
GK-11630,Mumbai,Bandra,Swiggy,,Bicycle,11.0,59,765.24,4933.92,19.022811,72.908263,False,0.863
GK-11631,Delhi,Nehru Place,Swiggy,Zomato,Bicycle,8.1,30,411.9,2547.85,28.504614,77.209122,False,0.853
GK-11632,Chennai,Anna Nagar,Zomato,,Scooter,7.5,52,713.62,4423.99,12.94918,80.279077,False,0.737
GK-11633,Chennai,Porur,Swiggy,,Bike,10.6,109,442.31,2393.72,13.081927,80.199901,True,0.916
GK-11634,Delhi,Saket,Zomato,Swiggy,Scooter,10.4,105,680.94,3568.2,28.579544,77.153341,False,0.983
GK-11635,Chennai,Adyar,Zomato,Zepto,Bike,12.3,83,477.32,2567.68,13.145249,80.152985,True,0.85
GK-11636,Delhi,Saket,Zomato,,Bicycle,6.3,86,799.06,5042.13,28.502941,77.217577,False,0.751
GK-11637,Delhi,Dwarka,Swiggy,Zepto,Bike,6.7,115,677.9,4347.71,28.670382,77.236022,True,0.835
GK-11638,Delhi,Chandni Chowk,Zepto,Swiggy,Bicycle,12.6,53,694.47,3872.57,28.599488,77.162029,True,0.726
GK-11639,Mumbai,Malad,Zepto,,Scooter,9.5,13,612.36,3502.92,19.244815,72.831522,True,0.961
GK-11640,Chennai,Sholinganallur,Swiggy,Zomato,Scooter,11.0,34,632.63,4041.43,12.979127,80.211428,False,0.687
GK-11641,Delhi,Karol Bagh,Zepto,,Bicycle,12.6,94,859.42,4424.28,28.52725,77.121625,False,0.714
GK-11642,Mumbai,Andheri,Swiggy,Zepto,Bicycle,11.0,83,710.91,4070.71,19.001805,72.861158,True,0.839
GK-11643,Delhi,Lajpat Nagar,Zomato,,Scooter,13.8,20,526.23,3298.64,28.718526,77.171814,False,0.523
GK-11644,Mumbai,Andheri,Zepto,Swiggy,Scooter,13.3,25,669.62,4260.16,19.249479,72.853616,True,0.862
GK-11645,Mumbai,Powai,Zomato,Zepto,Bike,7.9,15,726.18,3937.27,19.227065,72.860233,False,0.988
GK-11646,Delhi,Janakpuri,Zomato,Swiggy,Scooter,13.6,18,715.04,4331.99,28.633028,77.195575,False,0.612
GK-11647,Delhi,Connaught Place,Swiggy,Zepto,Scooter,7.5,99,667.91,3368.23,28.63821,77.150649,False,0.978
GK-11648,Delhi,Chandni Chowk,Zomato,Zepto,Bicycle,7.6,110,625.87,3797.84,28.558183,77.19827,True,0.936
GK-11649,Delhi,Janakpuri,Zomato,Zepto,Bike,10.6,44,477.7,2951.97,28.522251,77.238798,False,0.583
GK-11650,Mumbai,Powai,Swiggy,,Bicycle,8.0,85,428.26,2232.56,19.214703,72.836451,False,0.783
GK-11651,Delhi,Connaught Place,Swiggy,Zomato,Bike,11.6,33,549.25,3510.33,28.72627,77.186922,False,0.744
GK-11652,Chennai,Adyar,Zomato,Zepto,Bike,10.2,94,1102.08,6230.34,13.056769,80.166033,True,0.911
GK-11653,Delhi,Chandni Chowk,Swiggy,Zepto,Bike,6.6,60,636.34,3786.65,28.696546,77.17539,True,0.55
GK-11654,Delhi,Janakpuri,Zomato,Zepto,Scooter,13.0,18,874.18,4849.55,28.591563,77.22031,False,0.803
GK-11655,Mumbai,Dadar,Swiggy,Zepto,Bike,13.2,30,634.52,3642.3,19.125807,72.880422,True,0.999
GK-11656,Delhi,Rohini,Swiggy,,Bicycle,7.4,109,904.24,4866.01,28.694215,77.257716,True,0.854
GK-11657,Delhi,Pitampura,Zepto,,Bike,12.9,78,708.5,4579.32,28.723361,77.138831,False,0.565
GK-11658,Chennai,Sholinganallur,Zepto,Swiggy,Scooter,12.9,13,1014.65,5842.35,13.013609,80.157681,False,0.873
GK-11659,Chennai,Tambaram,Zepto,Swiggy,Scooter,11.2,7,789.6,4278.11,13.000792,80.223772,True,0.586
GK-11660,Delhi,Dwarka,Zomato,Zepto,Bicycle,7.3,17,629.03,3894.06,28.647647,77.222036,True,0.577
GK-11661,Delhi,Rohini,Swiggy,Zomato,Scooter,12.3,110,593.3,3701.31,28.559329,77.157733,True,0.969
GK-11662,Mumbai,Powai,Zomato,,Scooter,11.6,80,676.89,3994.69,19.139825,72.844363,False,0.724
GK-11663,Mumbai,Andheri,Zomato,Swiggy,Bicycle,8.6,83,581.9,3641.52,19.195236,72.929258,True,0.662
GK-11664,Delhi,Karol Bagh,Zepto,,Bicycle,6.8,20,661.71,4209.69,28.520732,77.228355,False,0.736
GK-11665,Chennai,Adyar,Zepto,Zomato,Scooter,8.9,106,737.24,4067.09,12.936146,80.22511,True,0.728
GK-11666,Chennai,Velachery,Zepto,,Scooter,11.5,15,787.83,4405.06,13.141857,80.189998,True,0.858
GK-11667,Delhi,Lajpat Nagar,Swiggy,Zomato,Scooter,11.4,15,764.59,4915.35,28.618995,77.298755,False,0.864
GK-11668,Chennai,Mylapore,Swiggy,Zepto,Scooter,12.7,40,454.65,2617.69,12.961096,80.153035,False,0.762
GK-11669,Mumbai,Dadar,Swiggy,Zepto,Scooter,10.2,106,659.63,3663.14,19.243508,72.938489,True,0.581
GK-11670,Delhi,Lajpat Nagar,Zepto,,Bike,9.4,49,875.54,5436.13,28.631009,77.21442,False,0.927
GK-11671,Mumbai,Bandra,Zomato,,Bike,7.1,66,617.98,3136.27,19.178479,72.876607,False,0.647
GK-11672,Delhi,Chandni Chowk,Zomato,Zepto,Bicycle,9.9,80,507.09,2573.06,28.673668,77.253897,True,0.622
GK-11673,Delhi,Dwarka,Zomato,Zepto,Bicycle,12.8,27,587.77,3222.61,28.50249,77.287422,True,0.814
GK-11674,Delhi,Chandni Chowk,Swiggy,Zomato,Bicycle,8.0,47,746.65,4067.05,28.541636,77.205726,True,0.795
GK-11675,Delhi,Saket,Zepto,,Bicycle,6.3,23,549.32,3008.63,28.509313,77.105269,False,0.87
GK-11676,Delhi,Janakpuri,Zepto,,Bicycle,12.4,14,471.93,2445.72,28.628221,77.242606,False,0.637
GK-11677,Delhi,Nehru Place,Zomato,Swiggy,Scooter,10.4,42,368.74,2117.01,28.581744,77.188498,False,0.823
GK-11678,Chennai,T. Nagar,Zepto,Zomato,Bike,11.0,70,950.01,5994.89,13.061781,80.230128,False,0.839
GK-11679,Delhi,Lajpat Nagar,Zepto,Swiggy,Bicycle,9.5,13,746.08,3809.87,28.603191,77.252849,False,0.791
GK-11680,Chennai,Sholinganallur,Swiggy,,Scooter,13.1,56,719.27,4203.4,12.978352,80.199595,False,0.545
GK-11681,Chennai,Tambaram,Zepto,,Bicycle,9.8,108,611.3,3760.06,12.881366,80.241873,True,0.869
GK-11682,Delhi,Karol Bagh,Zomato,,Bike,13.2,102,782.68,4424.56,28.716357,77.1593,False,0.58
GK-11683,Mumbai,Andheri,Swiggy,,Bicycle,9.2,63,683.48,3940.15,19.14393,72.89584,True,0.875
GK-11684,Chennai,T. Nagar,Zomato,Swiggy,Bike,6.8,57,635.67,3265.13,13.141389,80.167679,False,0.979
GK-11685,Mumbai,Kurla,Zomato,,Bicycle,7.8,62,821.16,4640.46,19.011645,72.911665,True,0.925
GK-11686,Mumbai,Powai,Zepto,Zomato,Scooter,13.4,115,964.25,6131.6,19.211355,72.858584,False,0.677
GK-11687,Chennai,Mylapore,Swiggy,Zomato,Bicycle,13.2,81,883.54,5509.39,13.142945,80.285276,False,0.564
GK-11688,Delhi,Dwarka,Zomato,,Bike,9.3,4,697.8,3567.53,28.638459,77.205955,True,0.661
GK-11689,Delhi,Dwarka,Swiggy,Zomato,Bicycle,13.2,65,739.03,4388.93,28.700669,77.127905,True,0.888
GK-11690,Delhi,Chandni Chowk,Zepto,,Bicycle,9.3,96,791.81,4067.21,28.675047,77.209548,True,0.805
GK-11691,Delhi,Lajpat Nagar,Zepto,,Scooter,9.8,92,637.22,4057.11,28.548425,77.141677,False,0.831
GK-11692,Mumbai,Malad,Zomato,Swiggy,Bike,9.2,21,788.38,4576.41,19.217797,72.917281,True,0.934
GK-11693,Chennai,Mylapore,Swiggy,Zomato,Bicycle,12.0,28,526.36,3035.49,12.892019,80.202241,False,0.695
GK-11694,Chennai,Mylapore,Zomato,,Bike,13.4,87,630.49,4062.52,12.937223,80.242216,False,0.951
GK-11695,Chennai,Porur,Zepto,,Bike,11.2,15,540.23,3126.33,13.101448,80.22878,True,0.604
GK-11696,Delhi,Nehru Place,Swiggy,Zepto,Scooter,10.4,6,575.8,3262.44,28.592078,77.172805,False,0.98
GK-11697,Chennai,T. Nagar,Swiggy,,Bicycle,12.0,60,807.51,5120.79,13.075243,80.189832,False,0.786
GK-11698,Delhi,Nehru Place,Swiggy,Zepto,Bicycle,9.8,35,766.49,4272.07,28.706737,77.268885,False,0.785
GK-11699,Chennai,Anna Nagar,Zepto,Zomato,Bike,13.5,46,727.32,4252.81,12.979635,80.230823,False,0.723
GK-11700,Chennai,Velachery,Zepto,,Scooter,9.8,57,1017.89,6165.24,12.891756,80.150508,True,0.623
GK-11701,Delhi,Pitampura,Zepto,,Bicycle,6.8,41,501.26,2642.77,28.727222,77.143005,False,0.602
GK-11702,Chennai,Tambaram,Zomato,Zepto,Bicycle,6.1,79,767.19,4383.64,13.034249,80.17823,True,0.643
GK-11703,Mumbai,Navi Mumbai,Zepto,Zomato,Bike,13.6,95,748.7,4078.0,19.061838,72.915114,False,0.72
GK-11704,Chennai,Sholinganallur,Swiggy,Zepto,Bicycle,9.6,44,822.17,5199.5,12.870505,80.293265,False,0.597
GK-11705,Mumbai,Bandra,Zomato,,Scooter,12.5,117,560.87,3116.23,19.241965,72.882126,False,0.864
GK-11706,Delhi,Dwarka,Zomato,,Bicycle,7.5,48,515.68,3062.98,28.745511,77.119249,True,0.795
GK-11707,Delhi,Chandni Chowk,Swiggy,Zomato,Scooter,10.3,96,668.61,3631.1,28.665546,77.123236,True,0.778
GK-11708,Chennai,Tambaram,Zomato,Zepto,Bike,13.5,68,816.79,4933.93,12.919327,80.226351,True,0.944
GK-11709,Chennai,Chromepet,Zepto,Zomato,Bicycle,9.2,113,531.66,3163.91,12.961741,80.21836,False,0.589
GK-11710,Mumbai,Powai,Swiggy,Zepto,Bicycle,8.9,95,765.42,4718.22,19.152628,72.867346,False,0.605
GK-11711,Delhi,Chandni Chowk,Zepto,,Bicycle,9.9,50,789.86,4870.07,28.556188,77.139035,True,0.583
GK-11712,Delhi,Rohini,Zepto,Swiggy,Scooter,7.8,92,309.91,1759.24,28.644903,77.275431,True,0.934
GK-11713,Mumbai,Bandra,Zepto,Zomato,Bike,6.1,26,914.49,5465.91,19.106611,72.898805,False,0.779
GK-11714,Chennai,T. Nagar,Zepto,Zomato,Bike,7.2,105,537.04,2723.76,13.075157,80.200863,False,0.855
GK-11715,Delhi,Nehru Place,Zomato,Swiggy,Bike,9.3,75,775.25,4609.77,28.676259,77.145374,False,0.898
GK-11716,Chennai,Adyar,Zomato,Zepto,Scooter,10.7,90,660.56,3732.52,13.029205,80.220869,True,0.849
GK-11717,Chennai,T. Nagar,Zepto,Swiggy,Bike,7.6,47,370.89,2271.1,12.91418,80.150871,False,0.65
GK-11718,Delhi,Dwarka,Zepto,Swiggy,Bike,12.4,75,827.83,4412.32,28.676691,77.244487,True,0.543
GK-11719,Chennai,Tambaram,Zomato,Zepto,Scooter,6.1,102,700.74,3859.96,13.064838,80.201666,True,0.893
GK-11720,Chennai,Sholinganallur,Zomato,Swiggy,Bicycle,12.6,115,676.43,4156.98,12.952263,80.211273,False,0.674
GK-11721,Mumbai,Navi Mumbai,Zepto,Swiggy,Bicycle,6.8,10,673.36,4318.6,19.087804,72.928841,False,0.533
GK-11722,Delhi,Nehru Place,Swiggy,Zomato,Bicycle,13.9,82,661.5,3946.87,28.5931,77.255278,False,0.798
GK-11723,Chennai,Sholinganallur,Swiggy,,Bike,12.1,25,624.11,3661.04,12.885394,80.274981,False,0.853
GK-11724,Mumbai,Bandra,Swiggy,Zepto,Bike,13.1,97,556.84,3581.57,19.107436,72.884226,False,0.528
GK-11725,Delhi,Nehru Place,Zepto,Zomato,Bicycle,7.0,115,796.13,5084.98,28.674365,77.201246,False,0.513
GK-11726,Chennai,T. Nagar,Zepto,Zomato,Scooter,12.8,108,466.95,2689.65,12.886487,80.204509,False,0.628
GK-11727,Chennai,Velachery,Swiggy,Zepto,Scooter,13.7,102,720.86,4118.18,13.022486,80.28349,True,0.825
