claim_id,worker_id,city,zone,date,claim_type,inactive_hours,payout_amount,rainfall_mm,aqi,temperature_c,gps_consistent,activity_coherent,timing_correlated,device_clean,confidence_score,is_legitimate,status
CLM-101519,GK-10355,Mumbai,Thane,2025-12-28,Extreme Heat,7.6,432.35,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101520,GK-10293,Delhi,Chandni Chowk,2025-10-11,Extreme Heat,4.1,319.95,0.0,231,43.2,True,True,True,True,100,True,approved
CLM-101521,GK-10050,Mumbai,Bandra,2025-12-28,Extreme Heat,4.0,263.85,31.0,20,25.3,True,False,True,True,83,True,approved
CLM-101522,GK-10245,Delhi,Dwarka,2026-01-30,Severe AQI,3.6,273.43,1.9,400,34.2,True,False,True,True,88,True,approved
CLM-101523,GK-10104,Mumbai,Bandra,2025-12-28,Severe AQI,6.7,277.86,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101524,GK-10227,Delhi,Saket,2025-10-16,Heavy Rainfall,3.0,158.89,0.0,128,30.6,False,False,False,True,34,False,rejected
CLM-101525,GK-10255,Chennai,Guindy,2025-11-04,Heavy Rainfall,6.4,365.84,37.8,115,32.9,True,True,True,True,100,True,approved
CLM-101526,GK-10242,Chennai,Velachery,2025-11-15,Heavy Rainfall,5.9,359.8,47.7,91,33.7,True,True,True,True,100,True,approved
CLM-101527,GK-10493,Mumbai,Bandra,2025-10-04,Heavy Rainfall,6.8,382.34,0.0,128,29.3,False,False,False,False,28,False,rejected
CLM-101528,GK-10150,Delhi,Nehru Place,2025-11-27,Severe AQI,6.2,286.54,0.0,396,40.0,True,True,True,True,100,True,approved
CLM-101529,GK-10219,Delhi,Lajpat Nagar,2026-01-21,Severe AQI,9.1,514.04,0.0,445,26.6,True,True,True,True,100,True,approved
CLM-101530,GK-10218,Mumbai,Dadar,2026-02-12,Extreme Heat,8.3,371.18,0.0,20,26.5,False,False,False,True,28,False,rejected
CLM-101531,GK-10136,Mumbai,Borivali,2025-12-28,Flooding,5.8,360.01,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101532,GK-10017,Chennai,Guindy,2026-02-08,Heavy Rainfall,8.4,419.62,0.0,104,26.6,True,False,False,False,39,False,rejected
CLM-101533,GK-10326,Mumbai,Thane,2025-12-28,Severe AQI,7.6,354.37,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101534,GK-10003,Chennai,Mylapore,2025-10-13,Flooding,3.9,215.86,34.9,110,34.8,True,True,True,True,100,True,approved
CLM-101535,GK-10267,Chennai,Porur,2025-11-25,Flooding,3.2,125.4,0.0,246,22.2,True,False,True,True,70,False,review
CLM-101536,GK-10337,Mumbai,Malad,2025-12-28,Extreme Heat,9.4,550.5,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101537,GK-10078,Delhi,Connaught Place,2025-11-29,Heavy Rainfall,3.6,126.62,0.0,341,24.4,True,False,True,True,83,True,approved
CLM-101538,GK-10085,Mumbai,Borivali,2025-10-25,Heavy Rainfall,5.1,237.43,0.0,112,31.2,True,False,True,True,59,False,review
CLM-101539,GK-10438,Mumbai,Dadar,2026-01-21,Flooding,7.2,203.73,0.0,143,27.9,True,False,False,True,50,False,review
CLM-101540,GK-10367,Mumbai,Powai,2025-12-28,Heavy Rainfall,3.6,239.84,31.0,20,25.3,False,False,True,True,66,True,review
CLM-101541,GK-10058,Mumbai,Bandra,2025-12-28,Severe AQI,3.0,173.85,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101542,GK-10154,Delhi,Lajpat Nagar,2026-01-14,Severe AQI,3.3,136.12,5.7,408,39.0,True,True,True,True,100,True,approved
CLM-101543,GK-10301,Chennai,Porur,2025-11-28,Heavy Rainfall,5.9,337.86,39.8,110,31.9,True,True,True,True,100,True,approved
CLM-101544,GK-10312,Chennai,Chromepet,2025-10-29,Civic Disruption,6.0,218.54,30.9,221,32.2,True,True,True,True,100,True,approved
CLM-101545,GK-10216,Mumbai,Dadar,2025-12-19,Severe AQI,3.1,156.28,0.0,500,15.9,False,False,False,True,55,False,review
CLM-101546,GK-10190,Delhi,Pitampura,2025-12-05,Severe AQI,8.9,478.79,1.6,412,27.1,True,True,False,True,87,True,approved
CLM-101547,GK-10015,Mumbai,Dadar,2025-12-28,Flooding,9.5,457.94,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101548,GK-10312,Chennai,Chromepet,2025-10-21,Flooding,3.5,127.48,47.1,101,31.1,True,True,True,True,100,True,approved
CLM-101549,GK-10074,Delhi,Rohini,2025-11-22,Severe AQI,7.0,316.01,0.0,448,24.0,True,True,True,True,100,True,approved
CLM-101550,GK-10451,Mumbai,Borivali,2025-12-28,Severe AQI,5.0,239.97,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101551,GK-10211,Delhi,Janakpuri,2026-01-03,Severe AQI,9.3,916.2,0.0,387,35.4,True,True,True,True,100,True,approved
CLM-101552,GK-10148,Delhi,Janakpuri,2026-03-11,Extreme Heat,8.7,769.36,0.0,55,45.3,True,True,True,True,100,True,approved
CLM-101553,GK-10377,Mumbai,Dadar,2025-12-28,Heavy Rainfall,5.2,216.3,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101554,GK-10079,Mumbai,Bandra,2025-12-26,Civic Disruption,8.0,538.65,0.0,131,25.7,True,True,False,True,70,False,review
CLM-101555,GK-10449,Mumbai,Kurla,2025-12-28,Severe AQI,7.9,662.42,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101556,GK-10237,Mumbai,Kurla,2026-03-17,Flooding,6.8,353.41,0.0,123,25.2,False,False,False,False,34,False,rejected
CLM-101557,GK-10309,Delhi,Lajpat Nagar,2025-11-27,Civic Disruption,4.0,218.44,0.0,323,27.0,True,True,True,True,100,True,approved
CLM-101558,GK-10159,Chennai,Sholinganallur,2025-11-28,Heavy Rainfall,7.3,305.62,41.9,112,33.8,True,True,True,True,100,True,approved
CLM-101559,GK-10299,Mumbai,Powai,2025-12-28,Flooding,6.4,242.39,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101560,GK-10299,Mumbai,Powai,2025-12-28,Heavy Rainfall,4.3,162.85,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101561,GK-10390,Chennai,Velachery,2025-11-15,Heavy Rainfall,4.0,176.57,47.7,91,33.7,True,True,True,True,100,True,approved
CLM-101562,GK-10315,Chennai,Adyar,2025-12-23,Severe AQI,3.5,127.07,36.4,95,27.5,True,True,True,True,100,True,approved
CLM-101563,GK-10389,Mumbai,Goregaon,2025-12-28,Civic Disruption,6.8,220.47,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101564,GK-10036,Mumbai,Malad,2025-12-28,Civic Disruption,5.2,268.66,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101565,GK-10209,Mumbai,Malad,2025-12-28,Extreme Heat,9.3,392.52,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101566,GK-10341,Delhi,Dwarka,2026-01-08,Flooding,5.3,187.4,0.0,311,26.3,True,True,True,True,100,True,approved
CLM-101567,GK-10336,Mumbai,Powai,2025-12-28,Extreme Heat,4.1,192.52,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101568,GK-10279,Chennai,Chromepet,2025-10-17,Heavy Rainfall,4.5,270.77,0.0,102,29.3,False,False,False,False,35,False,rejected
CLM-101569,GK-10182,Delhi,Pitampura,2025-12-01,Extreme Heat,3.1,154.76,0.6,307,17.2,True,True,False,True,91,True,approved
CLM-101570,GK-10428,Delhi,Janakpuri,2025-12-09,Severe AQI,4.5,183.24,0.0,420,38.4,True,True,True,True,100,True,approved
CLM-101571,GK-10472,Chennai,Tambaram,2025-12-04,Severe AQI,5.3,246.97,33.4,168,31.7,True,False,True,True,84,True,approved
CLM-101572,GK-10491,Mumbai,Malad,2025-12-28,Extreme Heat,4.7,399.93,31.0,20,25.3,True,True,False,True,91,True,approved
CLM-101573,GK-10085,Mumbai,Borivali,2025-12-28,Flooding,6.4,297.95,31.0,20,25.3,False,False,True,True,65,True,review
CLM-101574,GK-10066,Chennai,Mylapore,2025-12-21,Heavy Rainfall,4.2,337.37,30.1,99,27.0,True,True,False,True,91,True,approved
CLM-101575,GK-10102,Chennai,Mylapore,2025-11-08,Flooding,5.8,354.14,59.6,75,30.4,True,True,True,True,100,True,approved
CLM-101576,GK-10148,Delhi,Janakpuri,2026-01-07,Severe AQI,6.6,583.65,0.0,405,37.7,True,True,True,True,100,True,approved
CLM-101577,GK-10393,Mumbai,Thane,2025-12-28,Severe AQI,9.8,909.14,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101578,GK-10296,Chennai,Tambaram,2025-12-04,Heavy Rainfall,5.5,237.21,33.4,168,31.7,True,True,True,True,100,True,approved
CLM-101579,GK-10059,Mumbai,Borivali,2025-12-28,Flooding,5.7,429.62,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101580,GK-10169,Chennai,Mylapore,2025-12-09,Severe AQI,7.9,237.71,37.0,26,24.9,True,True,True,False,91,True,approved
CLM-101581,GK-10258,Delhi,Janakpuri,2025-12-16,Severe AQI,9.0,320.57,0.0,461,22.4,True,True,True,True,100,True,approved
CLM-101582,GK-10177,Mumbai,Navi Mumbai,2025-12-28,Civic Disruption,7.8,366.77,31.0,20,25.3,True,False,True,True,83,True,approved
CLM-101583,GK-10333,Delhi,Karol Bagh,2025-12-12,Severe AQI,9.3,339.68,0.0,368,22.6,True,True,True,True,100,True,approved
CLM-101584,GK-10448,Mumbai,Powai,2025-12-28,Heavy Rainfall,9.0,419.43,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101585,GK-10247,Delhi,Dwarka,2026-03-26,Heavy Rainfall,8.4,316.29,0.0,72,33.6,False,True,True,True,64,False,review
CLM-101586,GK-10339,Chennai,Sholinganallur,2025-10-13,Heavy Rainfall,7.8,428.9,61.2,99,32.1,True,True,True,True,100,True,approved
CLM-101587,GK-10124,Mumbai,Andheri,2025-12-28,Severe AQI,4.9,437.59,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101588,GK-10096,Mumbai,Malad,2025-12-28,Extreme Heat,6.2,284.38,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101589,GK-10173,Delhi,Dwarka,2025-10-08,Flooding,5.0,276.24,0.0,135,27.8,False,False,False,True,32,False,rejected
CLM-101590,GK-10411,Chennai,Adyar,2025-10-28,Civic Disruption,7.9,407.07,38.6,110,29.8,True,True,True,True,100,True,approved
CLM-101591,GK-10115,Chennai,Mylapore,2025-12-21,Heavy Rainfall,4.5,145.52,30.1,99,27.0,True,False,True,True,87,True,approved
CLM-101592,GK-10181,Chennai,Chromepet,2025-10-16,Heavy Rainfall,7.7,455.21,44.1,112,37.3,True,True,True,True,100,True,approved
CLM-101593,GK-10351,Mumbai,Navi Mumbai,2025-12-28,Civic Disruption,3.8,164.46,31.0,20,25.3,True,True,False,True,89,True,approved
CLM-101594,GK-10200,Mumbai,Navi Mumbai,2025-11-10,Civic Disruption,8.9,682.82,0.0,110,28.3,False,False,False,False,24,False,rejected
CLM-101595,GK-10119,Delhi,Lajpat Nagar,2025-11-11,Severe AQI,4.9,307.04,0.0,371,27.7,True,True,True,True,100,True,approved
CLM-101596,GK-10027,Mumbai,Kurla,2025-12-28,Severe AQI,4.3,364.75,31.0,20,25.3,True,False,True,True,83,True,approved
CLM-101597,GK-10291,Chennai,Adyar,2025-12-04,Heavy Rainfall,6.2,318.98,0.0,206,26.9,False,True,False,False,33,False,rejected
CLM-101598,GK-10412,Chennai,T. Nagar,2025-11-03,Heavy Rainfall,9.3,669.31,47.9,160,30.0,True,True,True,False,93,True,approved
CLM-101599,GK-10356,Mumbai,Malad,2025-12-28,Flooding,4.9,350.15,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101600,GK-10183,Mumbai,Powai,2025-12-28,Flooding,6.7,220.07,31.0,20,25.3,True,True,True,False,93,True,approved
CLM-101601,GK-10151,Chennai,Porur,2025-11-29,Extreme Heat,4.4,395.24,3.5,298,27.1,False,False,False,False,33,False,rejected
CLM-101602,GK-10008,Chennai,Guindy,2025-12-06,Heavy Rainfall,9.1,338.26,0.0,147,28.6,False,False,True,True,44,False,rejected
CLM-101603,GK-10106,Mumbai,Andheri,2025-12-28,Heavy Rainfall,8.8,571.87,31.0,20,25.3,True,False,False,True,74,True,review
CLM-101604,GK-10027,Mumbai,Kurla,2025-12-28,Extreme Heat,3.5,296.89,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101605,GK-10292,Chennai,Anna Nagar,2025-10-05,Heavy Rainfall,4.9,254.02,50.1,187,33.1,True,True,True,True,100,True,approved
CLM-101606,GK-10209,Mumbai,Malad,2025-12-28,Extreme Heat,3.5,147.72,31.0,20,25.3,True,True,True,False,93,True,approved
CLM-101607,GK-10375,Delhi,Connaught Place,2025-11-01,Heavy Rainfall,5.3,410.38,0.0,346,33.2,True,True,False,True,91,True,approved
CLM-101608,GK-10299,Mumbai,Powai,2025-12-28,Severe AQI,8.1,306.77,31.0,20,25.3,True,True,False,True,88,True,approved
CLM-101609,GK-10018,Delhi,Chandni Chowk,2025-12-06,Severe AQI,8.3,336.12,0.0,453,39.0,True,True,True,True,100,True,approved
CLM-101610,GK-10289,Chennai,Anna Nagar,2025-12-07,Heavy Rainfall,8.7,726.59,40.3,31,26.2,True,True,True,True,100,True,approved
CLM-101611,GK-10416,Chennai,Anna Nagar,2025-10-02,Heavy Rainfall,3.4,313.59,39.3,192,37.3,True,True,True,True,100,True,approved
CLM-101612,GK-10147,Delhi,Karol Bagh,2025-11-17,Heavy Rainfall,5.6,244.81,0.0,28,35.2,False,False,True,False,37,False,rejected
CLM-101613,GK-10311,Chennai,Guindy,2025-11-04,Extreme Heat,5.4,319.23,37.8,115,32.9,True,True,True,True,100,True,approved
CLM-101614,GK-10350,Chennai,Tambaram,2025-11-17,Flooding,8.1,518.63,52.0,120,33.7,True,True,True,True,100,True,approved
CLM-101615,GK-10269,Delhi,Karol Bagh,2026-03-02,Extreme Heat,9.1,306.75,0.0,61,45.8,False,True,False,True,72,True,review
CLM-101616,GK-10181,Chennai,Chromepet,2025-10-06,Severe AQI,9.7,573.45,0.0,170,28.6,True,False,False,False,50,False,review
CLM-101617,GK-10164,Mumbai,Andheri,2025-12-28,Flooding,7.7,306.62,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101618,GK-10296,Chennai,Tambaram,2025-11-17,Extreme Heat,8.8,379.54,17.7,50,35.6,False,False,False,True,40,False,rejected
CLM-101619,GK-10033,Delhi,Saket,2025-12-12,Heavy Rainfall,5.8,587.41,0.0,317,22.7,True,False,True,True,87,True,approved
CLM-101620,GK-10393,Mumbai,Thane,2025-12-28,Extreme Heat,8.6,797.81,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101621,GK-10076,Mumbai,Dadar,2025-12-28,Civic Disruption,6.0,317.49,31.0,20,25.3,True,False,True,True,83,True,approved
CLM-101622,GK-10397,Delhi,Dwarka,2025-11-24,Severe AQI,3.1,216.59,0.0,365,27.5,True,True,True,False,91,True,approved
CLM-101623,GK-10145,Mumbai,Malad,2025-12-28,Severe AQI,3.3,247.61,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101624,GK-10228,Mumbai,Dadar,2025-12-28,Heavy Rainfall,3.7,158.66,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101625,GK-10313,Mumbai,Thane,2025-12-28,Extreme Heat,8.3,491.36,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101626,GK-10194,Delhi,Dwarka,2026-02-09,Severe AQI,5.2,274.83,0.0,136,28.4,False,True,True,False,55,False,review
CLM-101627,GK-10355,Mumbai,Thane,2026-01-11,Civic Disruption,4.1,233.24,0.0,343,28.5,False,True,False,True,69,False,review
CLM-101628,GK-10345,Delhi,Rohini,2025-10-17,Extreme Heat,3.4,138.12,6.0,74,43.5,True,True,True,True,100,True,approved
CLM-101629,GK-10265,Delhi,Janakpuri,2025-12-26,Severe AQI,7.5,354.09,0.0,399,21.9,True,True,False,True,87,True,approved
CLM-101630,GK-10102,Chennai,Mylapore,2025-10-29,Flooding,4.8,293.08,38.8,149,36.5,True,True,True,True,100,True,approved
CLM-101631,GK-10467,Delhi,Karol Bagh,2025-10-12,Flooding,4.1,173.76,0.0,84,32.2,True,True,True,True,80,False,approved
CLM-101632,GK-10216,Mumbai,Dadar,2025-12-28,Civic Disruption,9.8,494.06,31.0,20,25.3,True,False,True,True,83,True,approved
CLM-101633,GK-10138,Mumbai,Malad,2025-12-28,Flooding,7.1,282.73,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101634,GK-10158,Chennai,Anna Nagar,2025-10-29,Heavy Rainfall,8.0,227.07,42.8,20,30.3,True,True,True,True,100,True,approved
CLM-101635,GK-10149,Chennai,Porur,2025-11-07,Flooding,5.5,302.28,50.6,120,33.8,False,True,True,True,80,True,approved
CLM-101636,GK-10120,Mumbai,Thane,2026-03-01,Civic Disruption,8.0,238.85,0.0,191,35.4,True,True,False,True,65,False,review
CLM-101637,GK-10452,Delhi,Karol Bagh,2026-01-23,Civic Disruption,4.8,138.39,0.0,308,39.0,True,True,False,True,87,True,approved
CLM-101638,GK-10433,Delhi,Rohini,2026-01-22,Extreme Heat,9.9,485.65,0.0,322,37.7,True,True,True,True,100,True,approved
CLM-101639,GK-10278,Mumbai,Navi Mumbai,2026-01-11,Severe AQI,4.7,213.83,0.0,201,26.4,False,True,False,False,48,False,rejected
CLM-101640,GK-10217,Delhi,Pitampura,2025-11-12,Heavy Rainfall,8.7,550.44,0.0,270,38.3,False,False,False,True,28,False,rejected
CLM-101641,GK-10181,Chennai,Chromepet,2025-10-29,Severe AQI,9.3,549.8,30.9,221,32.2,True,False,True,True,84,True,approved
CLM-101642,GK-10101,Delhi,Janakpuri,2026-01-20,Severe AQI,3.1,124.73,0.0,353,28.3,True,True,True,True,100,True,approved
CLM-101643,GK-10463,Delhi,Pitampura,2025-12-30,Civic Disruption,7.8,205.56,0.0,349,38.0,True,True,True,True,100,True,approved
CLM-101644,GK-10127,Delhi,Lajpat Nagar,2025-11-26,Extreme Heat,7.6,410.35,0.0,340,31.1,True,True,True,True,100,True,approved
CLM-101645,GK-10383,Chennai,T. Nagar,2025-12-17,Extreme Heat,7.6,512.24,30.4,89,26.3,True,True,False,True,88,True,approved
CLM-101646,GK-10233,Delhi,Lajpat Nagar,2026-01-17,Severe AQI,9.8,431.1,0.0,389,36.1,False,True,True,True,83,True,approved
CLM-101647,GK-10187,Mumbai,Andheri,2025-12-28,Extreme Heat,4.7,181.2,31.0,20,25.3,True,False,True,True,86,True,approved
CLM-101648,GK-10371,Delhi,Rohini,2026-01-18,Civic Disruption,3.1,111.67,0.0,125,26.9,False,False,False,True,35,False,rejected
CLM-101649,GK-10298,Chennai,Porur,2025-11-16,Severe AQI,5.9,449.61,33.3,175,31.2,True,True,True,True,100,True,approved
CLM-101650,GK-10185,Delhi,Karol Bagh,2026-03-28,Extreme Heat,3.9,409.39,0.0,78,43.3,True,True,True,True,100,True,approved
CLM-101651,GK-10079,Mumbai,Bandra,2026-02-05,Civic Disruption,4.2,282.79,2.6,134,35.4,True,False,False,False,52,False,review
CLM-101652,GK-10478,Delhi,Janakpuri,2026-01-17,Severe AQI,4.0,303.36,2.7,401,34.2,True,True,True,True,100,True,approved
CLM-101653,GK-10097,Mumbai,Kurla,2025-12-28,Flooding,4.4,166.73,31.0,20,25.3,True,True,False,True,89,True,approved
CLM-101654,GK-10154,Delhi,Lajpat Nagar,2026-01-15,Severe AQI,3.6,148.49,0.0,448,32.0,True,True,False,True,90,True,approved
CLM-101655,GK-10348,Chennai,Anna Nagar,2025-10-02,Flooding,3.3,81.56,39.3,192,37.3,True,True,True,True,100,True,approved
CLM-101656,GK-10011,Chennai,Velachery,2025-11-24,Heavy Rainfall,7.5,497.48,46.5,55,34.0,True,False,True,True,86,True,approved
CLM-101657,GK-10344,Chennai,Guindy,2025-11-04,Flooding,6.3,231.89,37.8,115,32.9,True,True,False,True,90,True,approved
CLM-101658,GK-10284,Delhi,Rohini,2025-11-15,Severe AQI,5.7,282.66,0.0,372,34.9,True,True,True,True,100,True,approved
CLM-101659,GK-10221,Mumbai,Kurla,2025-12-28,Heavy Rainfall,5.8,368.55,31.0,20,25.3,True,True,True,False,94,True,approved
CLM-101660,GK-10245,Delhi,Dwarka,2026-01-29,Extreme Heat,7.0,531.67,0.0,318,38.1,True,True,True,True,100,True,approved
CLM-101661,GK-10039,Chennai,Guindy,2025-10-20,Heavy Rainfall,6.4,278.87,47.3,101,37.4,True,True,True,True,100,True,approved
CLM-101662,GK-10399,Chennai,Sholinganallur,2025-11-16,Heavy Rainfall,4.7,309.67,62.1,130,28.7,True,True,True,True,100,True,approved
CLM-101663,GK-10316,Chennai,Sholinganallur,2025-11-28,Heavy Rainfall,9.2,319.36,41.9,112,33.8,True,True,True,True,100,True,approved
CLM-101664,GK-10423,Delhi,Janakpuri,2025-11-02,Severe AQI,6.9,369.71,0.0,386,23.4,True,True,True,True,100,True,approved
CLM-101665,GK-10268,Delhi,Chandni Chowk,2025-10-12,Extreme Heat,3.7,131.38,0.0,126,43.8,False,True,True,True,85,True,approved
CLM-101666,GK-10276,Delhi,Saket,2025-12-30,Severe AQI,8.7,371.94,0.0,373,15.8,True,True,True,True,100,True,approved
CLM-101667,GK-10009,Chennai,Tambaram,2025-12-04,Extreme Heat,4.8,325.16,33.4,168,31.7,True,True,True,True,100,True,approved
CLM-101668,GK-10150,Delhi,Nehru Place,2026-01-14,Severe AQI,3.5,161.76,0.0,432,23.8,True,True,True,True,100,True,approved
CLM-101669,GK-10104,Mumbai,Bandra,2025-12-28,Extreme Heat,6.6,273.71,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101670,GK-10446,Delhi,Karol Bagh,2025-12-10,Civic Disruption,7.5,273.78,0.0,341,27.7,True,True,True,True,100,True,approved
CLM-101671,GK-10368,Chennai,Porur,2025-11-16,Flooding,5.4,283.16,33.3,175,31.2,True,False,True,True,84,True,approved
CLM-101672,GK-10100,Mumbai,Powai,2025-12-28,Extreme Heat,5.6,515.02,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101673,GK-10271,Delhi,Dwarka,2025-12-16,Severe AQI,8.0,509.43,0.0,357,33.9,True,True,True,True,100,True,approved
CLM-101674,GK-10105,Chennai,Porur,2025-12-08,Heavy Rainfall,7.0,433.28,76.1,122,29.3,True,True,True,True,100,True,approved
CLM-101675,GK-10163,Delhi,Dwarka,2026-01-06,Severe AQI,6.8,248.38,0.0,408,36.4,True,True,True,True,100,True,approved
CLM-101676,GK-10075,Delhi,Janakpuri,2026-01-09,Severe AQI,8.1,295.22,0.0,477,27.8,True,True,True,True,100,True,approved
CLM-101677,GK-10037,Chennai,Anna Nagar,2025-11-29,Heavy Rainfall,3.7,137.56,51.3,197,28.9,True,True,True,True,100,True,approved
CLM-101678,GK-10306,Chennai,Tambaram,2025-10-11,Heavy Rainfall,8.8,644.54,55.9,77,34.9,True,False,True,True,82,True,approved
CLM-101679,GK-10449,Mumbai,Kurla,2025-10-31,Civic Disruption,9.8,821.74,0.0,107,25.1,False,True,True,False,53,False,review
CLM-101680,GK-10067,Mumbai,Kurla,2025-12-28,Civic Disruption,3.9,195.6,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101681,GK-10119,Delhi,Lajpat Nagar,2025-11-17,Extreme Heat,9.7,607.81,0.0,286,44.4,True,True,True,True,100,True,approved
CLM-101682,GK-10420,Delhi,Janakpuri,2025-11-26,Severe AQI,4.4,215.97,0.0,409,30.1,True,True,True,True,100,True,approved
CLM-101683,GK-10351,Mumbai,Navi Mumbai,2025-12-28,Civic Disruption,9.5,411.15,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101684,GK-10212,Mumbai,Kurla,2025-12-07,Heavy Rainfall,8.4,621.56,0.0,345,20.5,True,True,False,True,89,False,approved
CLM-101685,GK-10007,Chennai,Mylapore,2026-02-28,Civic Disruption,9.4,393.48,0.0,148,31.0,False,False,False,True,42,False,rejected
CLM-101686,GK-10070,Chennai,Anna Nagar,2025-11-25,Heavy Rainfall,6.7,557.02,0.0,154,34.2,False,False,False,True,33,False,rejected
CLM-101687,GK-10162,Delhi,Nehru Place,2025-12-20,Flooding,9.1,671.93,8.5,346,26.5,True,True,True,True,100,True,approved
CLM-101688,GK-10387,Chennai,Guindy,2025-10-20,Heavy Rainfall,6.5,224.63,47.3,101,37.4,True,True,True,True,100,True,approved
CLM-101689,GK-10287,Mumbai,Malad,2025-12-28,Severe AQI,5.7,253.84,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101690,GK-10079,Mumbai,Bandra,2025-12-28,Severe AQI,3.8,255.86,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101691,GK-10319,Delhi,Pitampura,2025-12-30,Civic Disruption,6.9,391.76,0.0,349,38.0,True,True,True,True,100,True,approved
CLM-101692,GK-10267,Chennai,Porur,2025-10-20,Heavy Rainfall,7.9,309.58,38.6,142,37.6,True,True,False,True,91,True,approved
CLM-101693,GK-10286,Mumbai,Andheri,2025-12-28,Severe AQI,4.3,163.77,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101694,GK-10313,Mumbai,Thane,2025-12-28,Heavy Rainfall,9.1,538.72,31.0,20,25.3,True,False,True,True,85,True,approved
CLM-101695,GK-10152,Mumbai,Goregaon,2025-12-28,Heavy Rainfall,4.3,153.13,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101696,GK-10071,Delhi,Saket,2025-12-30,Severe AQI,7.5,484.68,0.0,373,15.8,True,False,True,True,86,True,approved
CLM-101697,GK-10412,Chennai,T. Nagar,2025-11-05,Flooding,9.5,683.7,7.9,200,28.4,False,True,False,False,37,False,rejected
CLM-101698,GK-10360,Mumbai,Powai,2025-12-28,Severe AQI,5.9,289.1,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101699,GK-10037,Chennai,Anna Nagar,2025-10-20,Heavy Rainfall,3.1,115.25,32.4,102,30.3,True,True,True,True,100,True,approved
CLM-101700,GK-10351,Mumbai,Navi Mumbai,2025-12-28,Flooding,9.6,415.47,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101701,GK-10479,Mumbai,Navi Mumbai,2025-12-28,Extreme Heat,5.7,617.33,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101702,GK-10168,Mumbai,Andheri,2025-12-28,Civic Disruption,9.6,424.07,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101703,GK-10129,Mumbai,Andheri,2025-12-28,Extreme Heat,6.8,344.35,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101704,GK-10042,Mumbai,Borivali,2025-12-28,Civic Disruption,8.3,457.66,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101705,GK-10207,Delhi,Connaught Place,2025-12-31,Severe AQI,5.9,328.34,0.0,306,22.0,True,True,True,True,100,True,approved
CLM-101706,GK-10349,Chennai,Porur,2025-11-07,Heavy Rainfall,4.1,152.83,50.6,120,33.8,True,False,True,True,83,True,approved
CLM-101707,GK-10140,Delhi,Karol Bagh,2025-10-29,Severe AQI,7.9,324.53,0.0,105,27.2,True,False,True,False,62,False,review
CLM-101708,GK-10260,Delhi,Nehru Place,2025-11-21,Severe AQI,3.7,192.99,0.0,446,25.3,True,True,False,True,89,True,approved
CLM-101709,GK-10448,Mumbai,Powai,2025-12-28,Flooding,6.7,312.24,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101710,GK-10378,Delhi,Dwarka,2025-11-03,Severe AQI,8.1,539.84,0.0,360,35.0,True,False,True,True,86,True,approved
